Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,count
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,6
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Adrienne E. Adams,overvote,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Brad Lander,Michael Blake,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Brad Lander,Paperboy Love Prince,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Brad Lander,Zellnor Myrie,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Adrienne E. Adams,4
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,6
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Michael Blake,8
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Paperboy Love Prince,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Scott M. Stringer,4
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Whitney R. Tilson,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Zellnor Myrie,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,Zohran Kwame Mamdani,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Jessica Ramos,skipped,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Michael Blake,Adrienne E. Adams,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Michael Blake,Brad Lander,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Michael Blake,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Michael Blake,Scott M. Stringer,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Michael Blake,Zellnor Myrie,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Michael Blake,skipped,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Paperboy Love Prince,Scott M. Stringer,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Paperboy Love Prince,skipped,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Adrienne E. Adams,7
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Andrew M. Cuomo,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Brad Lander,4
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Jessica Ramos,10
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Michael Blake,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Paperboy Love Prince,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Selma K. Bartholomew,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Whitney R. Tilson,4
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,Zellnor Myrie,7
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,overvote,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Scott M. Stringer,skipped,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Whitney R. Tilson,Adrienne E. Adams,4
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Whitney R. Tilson,Brad Lander,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Whitney R. Tilson,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Whitney R. Tilson,Michael Blake,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Whitney R. Tilson,Scott M. Stringer,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Whitney R. Tilson,Zellnor Myrie,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zellnor Myrie,Adrienne E. Adams,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zellnor Myrie,Brad Lander,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zellnor Myrie,Jessica Ramos,6
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zellnor Myrie,Michael Blake,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zellnor Myrie,Paperboy Love Prince,2
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zellnor Myrie,Scott M. Stringer,3
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,Zohran Kwame Mamdani,Adrienne E. Adams,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,skipped,Zellnor Myrie,1
Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,skipped,skipped,25
Andrew M. Cuomo,Selma K. Bartholomew,overvote,Michael Blake,Zellnor Myrie,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,Scott M. Stringer,Zellnor Myrie,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,Whitney R. Tilson,Brad Lander,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,Zellnor Myrie,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,overvote,overvote,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,skipped,Brad Lander,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,skipped,Michael Blake,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,skipped,Zohran Kwame Mamdani,1
Andrew M. Cuomo,Selma K. Bartholomew,overvote,skipped,skipped,2
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Adrienne E. Adams,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Adrienne E. Adams,skipped,3
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Andrew M. Cuomo,Andrew M. Cuomo,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Brad Lander,skipped,2
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Jessica Ramos,Adrienne E. Adams,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Jessica Ramos,Brad Lander,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Jessica Ramos,Michael Blake,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Jessica Ramos,Paperboy Love Prince,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Jessica Ramos,skipped,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Michael Blake,skipped,2
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Scott M. Stringer,Whitney R. Tilson,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Scott M. Stringer,Zohran Kwame Mamdani,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Whitney R. Tilson,Brad Lander,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Zellnor Myrie,skipped,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Zohran Kwame Mamdani,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,Zohran Kwame Mamdani,skipped,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,overvote,Paperboy Love Prince,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,Adrienne E. Adams,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,Andrew M. Cuomo,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,Jessica Ramos,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,Scott M. Stringer,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,Zellnor Myrie,1
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Selma K. Bartholomew,skipped,skipped,skipped,273
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Andrew M. Cuomo,Andrew M. Cuomo,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Jessica Ramos,13
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Michael Blake,11
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Paperboy Love Prince,6
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Scott M. Stringer,77
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Selma K. Bartholomew,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Write-in,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Zellnor Myrie,27
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,Zohran Kwame Mamdani,9
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Brad Lander,skipped,42
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Andrew M. Cuomo,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Brad Lander,8
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Michael Blake,14
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Paperboy Love Prince,10
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Scott M. Stringer,25
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Selma K. Bartholomew,10
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Write-in,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Zellnor Myrie,8
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Jessica Ramos,skipped,14
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Brad Lander,11
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Jessica Ramos,9
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Paperboy Love Prince,11
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Scott M. Stringer,24
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Selma K. Bartholomew,4
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Write-in,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Zellnor Myrie,7
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Michael Blake,skipped,19
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Brad Lander,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Jessica Ramos,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Michael Blake,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Scott M. Stringer,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Selma K. Bartholomew,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Write-in,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Zellnor Myrie,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Paperboy Love Prince,skipped,7
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Adrienne E. Adams,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Brad Lander,96
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Jessica Ramos,35
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Michael Blake,39
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Paperboy Love Prince,10
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Selma K. Bartholomew,11
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Write-in,12
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Zellnor Myrie,69
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,Zohran Kwame Mamdani,11
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,overvote,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Scott M. Stringer,skipped,99
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Brad Lander,6
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Jessica Ramos,9
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Michael Blake,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Paperboy Love Prince,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Scott M. Stringer,11
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Zellnor Myrie,7
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,Zohran Kwame Mamdani,5
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Selma K. Bartholomew,skipped,7
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Whitney R. Tilson,skipped,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Write-in,Michael Blake,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Write-in,Paperboy Love Prince,4
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Write-in,skipped,8
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Brad Lander,25
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Jessica Ramos,13
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Michael Blake,9
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Paperboy Love Prince,4
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Scott M. Stringer,44
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Selma K. Bartholomew,5
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Write-in,5
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zellnor Myrie,skipped,51
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zohran Kwame Mamdani,Brad Lander,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zohran Kwame Mamdani,Jessica Ramos,6
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zohran Kwame Mamdani,Michael Blake,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zohran Kwame Mamdani,Paperboy Love Prince,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zohran Kwame Mamdani,Scott M. Stringer,5
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,Zohran Kwame Mamdani,skipped,3
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,overvote,Zellnor Myrie,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,overvote,skipped,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,skipped,Paperboy Love Prince,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,skipped,Zellnor Myrie,1
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,skipped,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,skipped,skipped,561
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Andrew M. Cuomo,Adrienne E. Adams,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Andrew M. Cuomo,Andrew M. Cuomo,18
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Andrew M. Cuomo,Whitney R. Tilson,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Michael Blake,Andrew M. Cuomo,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,5
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Whitney R. Tilson,Whitney R. Tilson,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Zellnor Myrie,Scott M. Stringer,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Zohran Kwame Mamdani,Brad Lander,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,Zohran Kwame Mamdani,Michael Blake,1
Andrew M. Cuomo,Whitney R. Tilson,Andrew M. Cuomo,skipped,skipped,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Jessica Ramos,19
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Michael Blake,10
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Paperboy Love Prince,5
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Scott M. Stringer,114
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Selma K. Bartholomew,7
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Write-in,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Zellnor Myrie,20
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,Zohran Kwame Mamdani,13
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,overvote,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Adrienne E. Adams,skipped,78
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Andrew M. Cuomo,Andrew M. Cuomo,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Brad Lander,skipped,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Adrienne E. Adams,16
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Michael Blake,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Paperboy Love Prince,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Scott M. Stringer,26
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Selma K. Bartholomew,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Zellnor Myrie,5
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,Zohran Kwame Mamdani,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Jessica Ramos,skipped,9
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Adrienne E. Adams,14
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Jessica Ramos,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Paperboy Love Prince,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Scott M. Stringer,22
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Selma K. Bartholomew,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Zellnor Myrie,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,Zohran Kwame Mamdani,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Michael Blake,skipped,5
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Adrienne E. Adams,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Jessica Ramos,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Michael Blake,5
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Scott M. Stringer,10
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Selma K. Bartholomew,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Write-in,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Zellnor Myrie,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,Zohran Kwame Mamdani,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Paperboy Love Prince,skipped,18
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Adrienne E. Adams,190
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Jessica Ramos,54
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Michael Blake,50
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Paperboy Love Prince,27
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Scott M. Stringer,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Selma K. Bartholomew,13
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Whitney R. Tilson,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Write-in,13
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Zellnor Myrie,68
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,Zohran Kwame Mamdani,24
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Scott M. Stringer,skipped,260
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Adrienne E. Adams,8
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Jessica Ramos,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Michael Blake,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Paperboy Love Prince,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Scott M. Stringer,7
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Write-in,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Zellnor Myrie,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,Zohran Kwame Mamdani,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Selma K. Bartholomew,skipped,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Write-in,Adrienne E. Adams,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Write-in,Scott M. Stringer,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Write-in,Write-in,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Write-in,Zohran Kwame Mamdani,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Write-in,skipped,9
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Adrienne E. Adams,29
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Brad Lander,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Jessica Ramos,9
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Michael Blake,8
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Paperboy Love Prince,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Scott M. Stringer,46
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Selma K. Bartholomew,3
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Write-in,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,Zohran Kwame Mamdani,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zellnor Myrie,skipped,23
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,Adrienne E. Adams,5
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,Jessica Ramos,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,Michael Blake,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,Paperboy Love Prince,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,Scott M. Stringer,8
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,Zellnor Myrie,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,Zohran Kwame Mamdani,skipped,10
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,overvote,Michael Blake,1
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,skipped,Adrienne E. Adams,2
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,skipped,Paperboy Love Prince,4
Andrew M. Cuomo,Whitney R. Tilson,Brad Lander,skipped,Scott M. Stringer,7
