"precincts","tally_type","ballotID","rank1","rank2","rank3"
"2741/2752","VBM / EV - 400c 1st Cut",54322,"ED LEE","LELAND YEE","DAVID CHIU"
"2207/2213","VBM / EV - 400c 1st Cut",54323,"TONY HALL","JEFF ADACHI","skipped"
"3200","VBM / EV - 400c 1st Cut",54324,"ED LEE","skipped","skipped"
"3605/3604","VBM / EV - 400c 1st Cut",54325,"BEVAN DUFTY","MICHELA ALIOTO-PIER","JEFF ADACHI"
"3008/3010","VBM / EV - 400c 1st Cut",54326,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"3314/3313","VBM / EV - 400c 1st Cut",54327,"ED LEE","MICHELA ALIOTO-PIER","skipped"
"3629","VBM / EV - 400c 1st Cut",54328,"MICHELA ALIOTO-PIER","ED LEE","TONY HALL"
"1119/1121","VBM / EV - 400c 1st Cut",54329,"LELAND YEE","JEFF ADACHI","MICHELA ALIOTO-PIER"
"3301","VBM / EV - 400c 1st Cut",54330,"JOHN AVALOS","DENNIS HERRERA","JEFF ADACHI"
"2112","VBM / EV - 400c 1st Cut",54331,"DENNIS HERRERA","skipped","skipped"
"2735/2739","VBM / EV - 400c 1st Cut",54332,"JEFF ADACHI","DENNIS HERRERA","PHIL TING"
"3835","VBM / EV - 400c 1st Cut",54333,"DENNIS HERRERA","MICHELA ALIOTO-PIER","BEVAN DUFTY"
"2147","VBM / EV - 400c 1st Cut",54334,"ED LEE","skipped","skipped"
"3826","VBM / EV - 400c 1st Cut",54335,"ED LEE","JEFF ADACHI","MICHELA ALIOTO-PIER"
"3622/3623","VBM / EV - 400c 1st Cut",54336,"JOANNA REES","EMIL LAWRENCE","skipped"
"2735/2739","VBM / EV - 400c 1st Cut",54337,"ED LEE","DAVID CHIU","LELAND YEE"
"3649/3644","VBM / EV - 400c 1st Cut",54338,"ED LEE","PHIL TING","JEFF ADACHI"
"3205/3221","VBM / EV - 400c 1st Cut",54339,"TONY HALL","JOHN AVALOS","LELAND YEE"
"3023/3017","VBM / EV - 400c 1st Cut",54340,"ED LEE","skipped","skipped"
"3932/3933","VBM / EV - 400c 1st Cut",54341,"MICHELA ALIOTO-PIER","ED LEE","BEVAN DUFTY"
"3843","VBM / EV - 400c 1st Cut",54342,"BEVAN DUFTY","DENNIS HERRERA","skipped"
"3315","VBM / EV - 400c 1st Cut",54343,"MICHELA ALIOTO-PIER","DENNIS HERRERA","JOANNA REES"
"3866/3863","VBM / EV - 400c 1st Cut",54344,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2707","VBM / EV - 400c 1st Cut",54345,"JEFF ADACHI","skipped","skipped"
"3805/3811","VBM / EV - 400c 1st Cut",54346,"ED LEE","BEVAN DUFTY","WILMA PANG"
"3236/3232","VBM / EV - 400c 1st Cut",54347,"ED LEE","DAVID CHIU","skipped"
"2728","VBM / EV - 400c 1st Cut",54348,"ED LEE","ED LEE","ED LEE"
"3846/3853","VBM / EV - 400c 1st Cut",54349,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"3638","VBM / EV - 400c 1st Cut",54350,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2207/2213","VBM / EV - 400c 1st Cut",54351,"ED LEE","skipped","skipped"
"2736","VBM / EV - 400c 1st Cut",54352,"ED LEE","TONY HALL","BEVAN DUFTY"
"1105/1102","VBM / EV - 400c 1st Cut",54353,"JOHN AVALOS","MICHELA ALIOTO-PIER","LELAND YEE"
"3005","VBM / EV - 400c 1st Cut",54354,"ED LEE","LELAND YEE","DENNIS HERRERA"
"1112/1111","VBM / EV - 400c 1st Cut",54355,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"2448/2441","VBM / EV - 400c 1st Cut",54356,"ED LEE","PHIL TING","DAVID CHIU"
"3239","VBM / EV - 400c 1st Cut",54357,"ED LEE","skipped","skipped"
"3214","VBM / EV - 400c 1st Cut",54358,"JEFF ADACHI","PHIL TING","DAVID CHIU"
"3919","VBM / EV - 400c 1st Cut",54359,"JOHN AVALOS","DENNIS HERRERA","CESAR ASCARRUNZ"
"1101/1104","VBM / EV - 400c 1st Cut",54360,"DENNIS HERRERA","MICHELA ALIOTO-PIER","skipped"
"2147","VBM / EV - 400c 1st Cut",54361,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"3506","VBM / EV - 400c 1st Cut",54362,"ED LEE","DAVID CHIU","PHIL TING"
"2448/2441","VBM / EV - 400c 1st Cut",54363,"JOANNA REES","LELAND YEE","ED LEE"
"3632","VBM / EV - 400c 1st Cut",54364,"DENNIS HERRERA","JOHN AVALOS","ED LEE"
"3813/3814","VBM / EV - 400c 1st Cut",54365,"DAVID CHIU","skipped","skipped"
"2730","VBM / EV - 400c 1st Cut",54366,"ED LEE","JOHN AVALOS","DENNIS HERRERA"
"3529/3531","VBM / EV - 400c 1st Cut",54367,"JOHN AVALOS","ED LEE","DENNIS HERRERA"
"3213/3210","VBM / EV - 400c 1st Cut",54368,"ED LEE","skipped","skipped"
"1145","VBM / EV - 400c 1st Cut",54369,"JEFF ADACHI","JEFF ADACHI","JEFF ADACHI"
"2744","VBM / EV - 400c 1st Cut",54370,"DAVID CHIU","LELAND YEE","CESAR ASCARRUNZ"
"3316","VBM / EV - 400c 1st Cut",54371,"ED LEE","DAVID CHIU","LELAND YEE"
"1135","VBM / EV - 400c 1st Cut",54372,"skipped","skipped","skipped"
"3656","VBM / EV - 400c 1st Cut",54373,"DENNIS HERRERA","BEVAN DUFTY","skipped"
"2729/2731","VBM / EV - 400c 1st Cut",54374,"DAVID CHIU","ED LEE","JEFF ADACHI"
"2730","VBM / EV - 400c 1st Cut",54375,"ED LEE","MICHELA ALIOTO-PIER","LELAND YEE"
"2132","VBM / EV - 400c 1st Cut",54376,"DAVID CHIU","skipped","skipped"
"3852","VBM / EV - 400c 1st Cut",54377,"DENNIS HERRERA","JOHN AVALOS","MICHELA ALIOTO-PIER"
"2733/2749","VBM / EV - 400c 1st Cut",54378,"JEFF ADACHI","TONY HALL","DENNIS HERRERA"
"2446/2439","VBM / EV - 400c 1st Cut",54379,"ED LEE","LELAND YEE","TONY HALL"
"3336/3344","VBM / EV - 400c 1st Cut",54380,"ED LEE","LELAND YEE","WILMA PANG"
"3658","VBM / EV - 400c 1st Cut",54381,"DAVID CHIU","ED LEE","BEVAN DUFTY"
"2442/2443","VBM / EV - 400c 1st Cut",54382,"ED LEE","LELAND YEE","DAVID CHIU"
"2513/2515","VBM / EV - 400c 1st Cut",54383,"DENNIS HERRERA","JEFF ADACHI","DAVID CHIU"
"3638","VBM / EV - 400c 1st Cut",54384,"DAVID CHIU","ED LEE","JEFF ADACHI"
"2121/2137","VBM / EV - 400c 1st Cut",54385,"DAVID CHIU","MICHELA ALIOTO-PIER","skipped"
"2729/2731","VBM / EV - 400c 1st Cut",54386,"JEFF ADACHI","LELAND YEE","MICHELA ALIOTO-PIER"
"3543","VBM / EV - 400c 1st Cut",54387,"DAVID CHIU","DENNIS HERRERA","MICHELA ALIOTO-PIER"
"3504/3503","VBM / EV - 400c 1st Cut",54388,"JOHN AVALOS","DAVID CHIU","ED LEE"
"2143","VBM / EV - 400c 1st Cut",54389,"ED LEE","LELAND YEE","DAVID CHIU"
"2424/2417","VBM / EV - 400c 1st Cut",54390,"ED LEE","JOHN AVALOS","DAVID CHIU"
"3916","VBM / EV - 400c 1st Cut",54391,"skipped","skipped","ED LEE"
"2449","VBM / EV - 400c 1st Cut",54392,"ED LEE","skipped","skipped"
"3921","VBM / EV - 400c 1st Cut",54393,"skipped","skipped","LELAND YEE"
"1147","VBM / EV - 400c 1st Cut",54394,"ED LEE","MICHELA ALIOTO-PIER","JOANNA REES"
"3824/3832","VBM / EV - 400c 1st Cut",54395,"DAVID CHIU","DAVID CHIU","DAVID CHIU"
"3658","VBM / EV - 400c 1st Cut",54396,"LELAND YEE","JEFF ADACHI","WILMA PANG"
"2426/2425","VBM / EV - 400c 1st Cut",54397,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2429/2418","VBM / EV - 400c 1st Cut",54398,"ED LEE","DAVID CHIU","LELAND YEE"
"3653","VBM / EV - 400c 1st Cut",54399,"JOHN AVALOS","JOHN AVALOS","JOHN AVALOS"
"2135","VBM / EV - 400c 1st Cut",54400,"ED LEE","LELAND YEE","WILMA PANG"
"3823/3822","VBM / EV - 400c 1st Cut",54401,"TONY HALL","skipped","skipped"
"3023/3017","VBM / EV - 400c 1st Cut",54402,"ED LEE","DAVID CHIU","skipped"
"3621/3619","VBM / EV - 400c 1st Cut",54403,"LELAND YEE","LELAND YEE","LELAND YEE"
"2212/2211","VBM / EV - 400c 1st Cut",54404,"ED LEE","LELAND YEE","DENNIS HERRERA"
"3654","VBM / EV - 400c 1st Cut",54405,"ED LEE","JEFF ADACHI","CESAR ASCARRUNZ"
"3347","VBM / EV - 400c 1st Cut",54406,"ED LEE","MICHELA ALIOTO-PIER","LELAND YEE"
"3912/3913","VBM / EV - 400c 1st Cut",54407,"DENNIS HERRERA","DENNIS HERRERA","DENNIS HERRERA"
"3915","VBM / EV - 400c 1st Cut",54408,"LELAND YEE","JOHN AVALOS","DENNIS HERRERA"
"3608","VBM / EV - 400c 1st Cut",54409,"ED LEE","DAVID CHIU","JEFF ADACHI"
"3854/3858","VBM / EV - 400c 1st Cut",54410,"ED LEE","MICHELA ALIOTO-PIER","LELAND YEE"
"2006","VBM / EV - 400c 1st Cut",54411,"MICHELA ALIOTO-PIER","DENNIS HERRERA","JOHN AVALOS"
"3826","VBM / EV - 400c 1st Cut",54412,"ED LEE","LELAND YEE","BEVAN DUFTY"
"1107/1106","VBM / EV - 400c 1st Cut",54413,"ED LEE","skipped","skipped"
"3215","VBM / EV - 400c 1st Cut",54414,"MICHELA ALIOTO-PIER","JOANNA REES","skipped"
"3862/3857","VBM / EV - 400c 1st Cut",54415,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"3865/3868","VBM / EV - 400c 1st Cut",54416,"ED LEE","JEFF ADACHI","MICHELA ALIOTO-PIER"
"2119/2118","VBM / EV - 400c 1st Cut",54417,"DENNIS HERRERA","DENNIS HERRERA","DENNIS HERRERA"
"2126","VBM / EV - 400c 1st Cut",54418,"ED LEE","MICHELA ALIOTO-PIER","DENNIS HERRERA"
"3651/3611","VBM / EV - 400c 1st Cut",54419,"ED LEE","skipped","skipped"
"3828/3838","VBM / EV - 400c 1st Cut",54420,"BEVAN DUFTY","DENNIS HERRERA","skipped"
"3632","VBM / EV - 400c 1st Cut",54421,"ED LEE","DENNIS HERRERA","JEFF ADACHI"
"3843","VBM / EV - 400c 1st Cut",54422,"ED LEE","DAVID CHIU","MICHELA ALIOTO-PIER"
"3542","VBM / EV - 400c 1st Cut",54423,"DAVID CHIU","DENNIS HERRERA","JOHN AVALOS"
"3603","VBM / EV - 400c 1st Cut",54424,"ED LEE","LELAND YEE","TONY HALL"
"2707","VBM / EV - 400c 1st Cut",54425,"ED LEE","JEFF ADACHI","DAVID CHIU"
"3627","VBM / EV - 400c 1st Cut",54426,"JEFF ADACHI","skipped","skipped"
"1146","VBM / EV - 400c 1st Cut",54427,"ED LEE","WILMA PANG","skipped"
"3013/3018","VBM / EV - 400c 1st Cut",54428,"JOHN AVALOS","TERRY JOAN BAUM","JOANNA REES"
"3861/3856","VBM / EV - 400c 1st Cut",54429,"LELAND YEE","skipped","skipped"
"3656","VBM / EV - 400c 1st Cut",54430,"ED LEE","BEVAN DUFTY","MICHELA ALIOTO-PIER"
"2409/2401","VBM / EV - 400c 1st Cut",54431,"BEVAN DUFTY","DENNIS HERRERA","TERRY JOAN BAUM"
"2426/2425","VBM / EV - 400c 1st Cut",54432,"LELAND YEE","skipped","skipped"
"3651/3611","VBM / EV - 400c 1st Cut",54433,"TERRY JOAN BAUM","EMIL LAWRENCE","MICHELA ALIOTO-PIER"
"3533/3532","VBM / EV - 400c 1st Cut",54434,"BEVAN DUFTY","ED LEE","PHIL TING"
"3553/3551","VBM / EV - 400c 1st Cut",54435,"DENNIS HERRERA","DAVID CHIU","skipped"
"3023/3017","VBM / EV - 400c 1st Cut",54436,"ED LEE","skipped","skipped"
"3909","VBM / EV - 400c 1st Cut",54437,"ED LEE","skipped","skipped"
"3837/3827","VBM / EV - 400c 1st Cut",54438,"ED LEE","MICHELA ALIOTO-PIER","DENNIS HERRERA"
"3803/3804","VBM / EV - 400c 1st Cut",54439,"ED LEE","DAVID CHIU","JOHN AVALOS"
"3028","VBM / EV - 400c 1st Cut",54440,"JEFF ADACHI","JEFF ADACHI","JEFF ADACHI"
"2728","VBM / EV - 400c 1st Cut",54441,"ED LEE","JOANNA REES","TONY HALL"
"3837/3827","VBM / EV - 400c 1st Cut",54442,"TONY HALL","JEFF ADACHI","ED LEE"
"1136","VBM / EV - 400c 1st Cut",54443,"TONY HALL","ED LEE","MICHELA ALIOTO-PIER"
"2013/2012","VBM / EV - 400c 1st Cut",54444,"CESAR ASCARRUNZ","LELAND YEE","TONY HALL"
"3305","VBM / EV - 400c 1st Cut",54445,"TONY HALL","ED LEE","DENNIS HERRERA"
"2214","VBM / EV - 400c 1st Cut",54446,"DAVID CHIU","TONY HALL","CESAR ASCARRUNZ"
"1109/1103","VBM / EV - 400c 1st Cut",54447,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"2132","VBM / EV - 400c 1st Cut",54448,"JOHN AVALOS","DENNIS HERRERA","BEVAN DUFTY"
"3023/3017","VBM / EV - 400c 1st Cut",54449,"ED LEE","skipped","skipped"
"2013/2012","VBM / EV - 400c 1st Cut",54450,"LELAND YEE","ED LEE","DENNIS HERRERA"
"3617/3618","VBM / EV - 400c 1st Cut",54451,"JOHN AVALOS","LELAND YEE","BEVAN DUFTY"
"2718/2711","VBM / EV - 400c 1st Cut",54452,"EMIL LAWRENCE","JOANNA REES","WILMA PANG"
"3502/3501","VBM / EV - 400c 1st Cut",54453,"JEFF ADACHI","MICHELA ALIOTO-PIER","TERRY JOAN BAUM"
"3525/3524","VBM / EV - 400c 1st Cut",54454,"DENNIS HERRERA","JEFF ADACHI","JOANNA REES"
"2004/2003","VBM / EV - 400c 1st Cut",54455,"MICHELA ALIOTO-PIER","skipped","skipped"
"3839","VBM / EV - 400c 1st Cut",54456,"BEVAN DUFTY","DAVID CHIU","PHIL TING"
"2729/2731","VBM / EV - 400c 1st Cut",54457,"ED LEE","LELAND YEE","DAVID CHIU"
"3903/3901","VBM / EV - 400c 1st Cut",54458,"BEVAN DUFTY","JEFF ADACHI","DENNIS HERRERA"
"2511/2508","VBM / EV - 400c 1st Cut",54459,"TONY HALL","DENNIS HERRERA","JOHN AVALOS"
"2706","VBM / EV - 400c 1st Cut",54460,"DAVID CHIU","JEFF ADACHI","ED LEE"
"3343/3334","VBM / EV - 400c 1st Cut",54461,"DAVID CHIU","DENNIS HERRERA","TONY HALL"
"2449","VBM / EV - 400c 1st Cut",54462,"ED LEE","skipped","skipped"
"2729/2731","VBM / EV - 400c 1st Cut",54463,"ED LEE","skipped","skipped"
"2122/2138","VBM / EV - 400c 1st Cut",54464,"JOHN AVALOS","LELAND YEE","skipped"
"3627","VBM / EV - 400c 1st Cut",54465,"LELAND YEE","LELAND YEE","LELAND YEE"
"2004/2003","VBM / EV - 400c 1st Cut",54466,"DAVID CHIU","DENNIS HERRERA","ED LEE"
"2738","VBM / EV - 400c 1st Cut",54467,"ED LEE","DENNIS HERRERA","DAVID CHIU"
"3322/3323","VBM / EV - 400c 1st Cut",54468,"ED LEE","JEFF ADACHI","DAVID CHIU"
"2431/2432","VBM / EV - 400c 1st Cut",54469,"ED LEE","skipped","skipped"
"2437","VBM / EV - 400c 1st Cut",54470,"ED LEE","DAVID CHIU","skipped"
"2215/2209","VBM / EV - 400c 1st Cut",54471,"DENNIS HERRERA","DAVID CHIU","JOANNA REES"
"2436","VBM / EV - 400c 1st Cut",54472,"DAVID CHIU","ED LEE","LELAND YEE"
"2729/2731","VBM / EV - 400c 1st Cut",54473,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"3511","VBM / EV - 400c 1st Cut",54474,"JOANNA REES","JOHN AVALOS","LELAND YEE"
"3848","VBM / EV - 400c 1st Cut",54475,"ED LEE","skipped","skipped"
"3333","VBM / EV - 400c 1st Cut",54476,"ED LEE","skipped","skipped"
"3515","VBM / EV - 400c 1st Cut",54477,"MICHELA ALIOTO-PIER","JOHN AVALOS","DENNIS HERRERA"
"3336/3344","VBM / EV - 400c 1st Cut",54478,"ED LEE","skipped","skipped"
"1107/1106","VBM / EV - 400c 1st Cut",54479,"JEFF ADACHI","JOANNA REES","MICHELA ALIOTO-PIER"
"3805/3811","VBM / EV - 400c 1st Cut",54480,"BEVAN DUFTY","DENNIS HERRERA","skipped"
"3928/3929","VBM / EV - 400c 1st Cut",54481,"BEVAN DUFTY","skipped","skipped"
"2205/2206","VBM / EV - 400c 1st Cut",54482,"DAVID CHIU","skipped","skipped"
"2759","VBM / EV - 400c 1st Cut",54483,"MICHELA ALIOTO-PIER","JOHN AVALOS","WILMA PANG"
"2733/2749","VBM / EV - 400c 1st Cut",54484,"DAVID CHIU","skipped","skipped"
"3539/3538","VBM / EV - 400c 1st Cut",54485,"JOHN AVALOS","TERRY JOAN BAUM","DENNIS HERRERA"
"1119/1121","VBM / EV - 400c 1st Cut",54486,"ED LEE","DAVID CHIU","PHIL TING"
"1112/1111","VBM / EV - 400c 1st Cut",54487,"ED LEE","LELAND YEE","DAVID CHIU"
"3348","VBM / EV - 400c 1st Cut",54488,"ED LEE","MICHELA ALIOTO-PIER","DAVID CHIU"
"3646","VBM / EV - 400c 1st Cut",54489,"ED LEE","BEVAN DUFTY","JEFF ADACHI"
"3637/3620","VBM / EV - 400c 1st Cut",54490,"ED LEE","PHIL TING","BEVAN DUFTY"
"2424/2417","VBM / EV - 400c 1st Cut",54491,"JEFF ADACHI","WILMA PANG","MICHELA ALIOTO-PIER"
"3533/3532","VBM / EV - 400c 1st Cut",54492,"ED LEE","LELAND YEE","TERRY JOAN BAUM"
"3509/3508","VBM / EV - 400c 1st Cut",54493,"JOHN AVALOS","JEFF ADACHI","TERRY JOAN BAUM"
"3926","VBM / EV - 400c 1st Cut",54494,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"3656","VBM / EV - 400c 1st Cut",54495,"ED LEE","skipped","skipped"
"2004/2003","VBM / EV - 400c 1st Cut",54496,"JOHN AVALOS","MICHELA ALIOTO-PIER","LELAND YEE"
"3658","VBM / EV - 400c 1st Cut",54497,"DAVID CHIU","skipped","skipped"
"2715","VBM / EV - 400c 1st Cut",54498,"TONY HALL","DAVID CHIU","skipped"
"1142/1141","VBM / EV - 400c 1st Cut",54499,"LELAND YEE","JOHN AVALOS","DENNIS HERRERA"
"3004/3006","VBM / EV - 400c 1st Cut",54500,"skipped","skipped","skipped"
"2132","VBM / EV - 400c 1st Cut",54501,"ED LEE","DAVID CHIU","MICHELA ALIOTO-PIER"
"3912/3913","VBM / EV - 400c 1st Cut",54502,"JOHN AVALOS","CESAR ASCARRUNZ","PAUL CURRIER"
"2901/2905","VBM / EV - 400c 1st Cut",54503,"DENNIS HERRERA","skipped","skipped"
"3002","VBM / EV - 400c 1st Cut",54504,"JOHN AVALOS","DENNIS HERRERA","JEFF ADACHI"
"3336/3344","VBM / EV - 400c 1st Cut",54505,"ED LEE","JEFF ADACHI","DAVID CHIU"
"2901/2905","VBM / EV - 400c 1st Cut",54506,"ED LEE","LELAND YEE","DAVID CHIU"
"3203/3204","VBM / EV - 400c 1st Cut",54507,"ED LEE","JOANNA REES","DENNIS HERRERA"
"3917","VBM / EV - 400c 1st Cut",54508,"MICHELA ALIOTO-PIER","skipped","skipped"
"2115/2116","VBM / EV - 400c 1st Cut",54509,"JOHN AVALOS","DAVID CHIU","DENNIS HERRERA"
"3622/3623","VBM / EV - 400c 1st Cut",54510,"ED LEE","LELAND YEE","JOANNA REES"
"1133","VBM / EV - 400c 1st Cut",54511,"DAVID CHIU","JOHN AVALOS","WILMA PANG"
"3801","VBM / EV - 400c 1st Cut",54512,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"3918","VBM / EV - 400c 1st Cut",54513,"ED LEE","DENNIS HERRERA","JOHN AVALOS"
"2433/2434","VBM / EV - 400c 1st Cut",54514,"ED LEE","LELAND YEE","PHIL TING"
"3013/3018","VBM / EV - 400c 1st Cut",54515,"DENNIS HERRERA","DAVID CHIU","ED LEE"
"3909","VBM / EV - 400c 1st Cut",54516,"BEVAN DUFTY","JOHN AVALOS","DENNIS HERRERA"
"3928/3929","VBM / EV - 400c 1st Cut",54517,"LELAND YEE","MICHELA ALIOTO-PIER","JOHN AVALOS"
"2122/2138","VBM / EV - 400c 1st Cut",54518,"TONY HALL","BEVAN DUFTY","PHIL TING"
"2132","VBM / EV - 400c 1st Cut",54519,"BEVAN DUFTY","JEFF ADACHI","MICHELA ALIOTO-PIER"
"2512","VBM / EV - 400c 1st Cut",54520,"JEFF ADACHI","DAVID CHIU","skipped"
"2122/2138","VBM / EV - 400c 1st Cut",54521,"LELAND YEE","ED LEE","skipped"
"3509/3508","VBM / EV - 400c 1st Cut",54522,"ED LEE","skipped","skipped"
"2715","VBM / EV - 400c 1st Cut",54523,"JOHN AVALOS","DENNIS HERRERA","MICHELA ALIOTO-PIER"
"3537/3536","VBM / EV - 400c 1st Cut",54524,"ED LEE","JEFF ADACHI","DENNIS HERRERA"
"2718/2711","VBM / EV - 400c 1st Cut",54525,"ED LEE","ED LEE","ED LEE"
"3608","VBM / EV - 400c 1st Cut",54526,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"3328/3337","VBM / EV - 400c 1st Cut",54527,"ED LEE","DAVID CHIU","WILMA PANG"
"3653","VBM / EV - 400c 1st Cut",54528,"TONY HALL","ED LEE","JOANNA REES"
"2753/2755","VBM / EV - 400c 1st Cut",54529,"ED LEE","DAVID CHIU","PHIL TING"
"2429/2418","VBM / EV - 400c 1st Cut",54530,"LELAND YEE","LELAND YEE","LELAND YEE"
"2737","VBM / EV - 400c 1st Cut",54531,"TONY HALL","TONY HALL","TONY HALL"
"2014/2011","VBM / EV - 400c 1st Cut",54532,"LELAND YEE","ED LEE","JOHN AVALOS"
"1137","VBM / EV - 400c 1st Cut",54533,"ED LEE","TONY HALL","JOHN AVALOS"
"2435/2428","VBM / EV - 400c 1st Cut",54534,"ED LEE","ED LEE","JOANNA REES"
"3533/3532","VBM / EV - 400c 1st Cut",54535,"DENNIS HERRERA","MICHELA ALIOTO-PIER","CESAR ASCARRUNZ"
"3302/3306","VBM / EV - 400c 1st Cut",54536,"JOHN AVALOS","MICHELA ALIOTO-PIER","BEVAN DUFTY"
"1142/1141","VBM / EV - 400c 1st Cut",54537,"ED LEE","LELAND YEE","DAVID CHIU"
"3927","VBM / EV - 400c 1st Cut",54538,"JOHN AVALOS","DENNIS HERRERA","TERRY JOAN BAUM"
"3902","VBM / EV - 400c 1st Cut",54539,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"3614/3613","VBM / EV - 400c 1st Cut",54540,"ED LEE","LELAND YEE","DENNIS HERRERA"
"2122/2138","VBM / EV - 400c 1st Cut",54541,"JOANNA REES","DENNIS HERRERA","JOHN AVALOS"
"2729/2731","VBM / EV - 400c 1st Cut",54542,"ED LEE","ED LEE","ED LEE"
"1129/1131","VBM / EV - 400c 1st Cut",54543,"JEFF ADACHI","ED LEE","JOHN AVALOS"
"2218","VBM / EV - 400c 1st Cut",54544,"ED LEE","BEVAN DUFTY","LELAND YEE"
"3236/3232","VBM / EV - 400c 1st Cut",54545,"DENNIS HERRERA","DENNIS HERRERA","DENNIS HERRERA"
"2442/2443","VBM / EV - 400c 1st Cut",54546,"ED LEE","JOHN AVALOS","DAVID CHIU"
"3316","VBM / EV - 400c 1st Cut",54547,"DENNIS HERRERA","JOHN AVALOS","ED LEE"
"3238/3237","VBM / EV - 400c 1st Cut",54548,"TONY HALL","JEFF ADACHI","ED LEE"
"3919","VBM / EV - 400c 1st Cut",54549,"ED LEE","BEVAN DUFTY","DENNIS HERRERA"
"2218","VBM / EV - 400c 1st Cut",54550,"LELAND YEE","ED LEE","DAVID CHIU"
"1116/1115","VBM / EV - 400c 1st Cut",54551,"BEVAN DUFTY","TONY HALL","DAVID CHIU"
"3625","VBM / EV - 400c 1st Cut",54552,"ED LEE","JOANNA REES","TONY HALL"
"3654","VBM / EV - 400c 1st Cut",54553,"BEVAN DUFTY","LELAND YEE","JOANNA REES"
"2429/2418","VBM / EV - 400c 1st Cut",54554,"JOHN AVALOS","ED LEE","MICHELA ALIOTO-PIER"
"1112/1111","VBM / EV - 400c 1st Cut",54555,"LELAND YEE","DENNIS HERRERA","TERRY JOAN BAUM"
"3308","VBM / EV - 400c 1st Cut",54556,"ED LEE","DAVID CHIU","JEFF ADACHI"
"1123/1122","VBM / EV - 400c 1st Cut",54557,"ED LEE","JOHN AVALOS","LELAND YEE"
"3658","VBM / EV - 400c 1st Cut",54558,"ED LEE","DAVID CHIU","PHIL TING"
"2738","VBM / EV - 400c 1st Cut",54559,"ED LEE","WILMA PANG","DENNIS HERRERA"
"3523/3522","VBM / EV - 400c 1st Cut",54560,"ED LEE","DAVID CHIU","LELAND YEE"
"3627","VBM / EV - 400c 1st Cut",54561,"ED LEE","JEFF ADACHI","MICHELA ALIOTO-PIER"
"3902","VBM / EV - 400c 1st Cut",54562,"ED LEE","TONY HALL","BEVAN DUFTY"
"3009","VBM / EV - 400c 1st Cut",54563,"ED LEE","LELAND YEE","DENNIS HERRERA"
"2513/2515","VBM / EV - 400c 1st Cut",54564,"BEVAN DUFTY","DENNIS HERRERA","skipped"
"2415/2416","VBM / EV - 400c 1st Cut",54565,"LELAND YEE","JOHN AVALOS","ED LEE"
"2448/2441","VBM / EV - 400c 1st Cut",54566,"JOHN AVALOS","TONY HALL","skipped"
"3336/3344","VBM / EV - 400c 1st Cut",54567,"TONY HALL","ED LEE","DAVID CHIU"
"2506/2507","VBM / EV - 400c 1st Cut",54568,"LELAND YEE","skipped","skipped"
"2737","VBM / EV - 400c 1st Cut",54569,"DENNIS HERRERA","DENNIS HERRERA","ED LEE"
"2001","VBM / EV - 400c 1st Cut",54570,"DAVID CHIU","DAVID CHIU","DAVID CHIU"
"3552/3549","VBM / EV - 400c 1st Cut",54571,"DENNIS HERRERA","TONY HALL","MICHELA ALIOTO-PIER"
"3936/3937","VBM / EV - 400c 1st Cut",54572,"DAVID CHIU","skipped","skipped"
"3305","VBM / EV - 400c 1st Cut",54573,"BEVAN DUFTY","DAVID CHIU","ED LEE"
"3806/3812","VBM / EV - 400c 1st Cut",54574,"BEVAN DUFTY","TONY HALL","DENNIS HERRERA"
"3322/3323","VBM / EV - 400c 1st Cut",54575,"ED LEE","ED LEE","ED LEE"
"3333","VBM / EV - 400c 1st Cut",54576,"ED LEE","skipped","skipped"
"1143/1144","VBM / EV - 400c 1st Cut",54577,"JOANNA REES","EMIL LAWRENCE","DENNIS HERRERA"
"2725","VBM / EV - 400c 1st Cut",54578,"ED LEE","LELAND YEE","skipped"
"3628","VBM / EV - 400c 1st Cut",54579,"ED LEE","BEVAN DUFTY","skipped"
"2433/2434","VBM / EV - 400c 1st Cut",54580,"JOHN AVALOS","DENNIS HERRERA","CESAR ASCARRUNZ"
"2433/2434","VBM / EV - 400c 1st Cut",54581,"DAVID CHIU","BEVAN DUFTY","MICHELA ALIOTO-PIER"
"3322/3323","VBM / EV - 400c 1st Cut",54582,"ED LEE","TONY HALL","JEFF ADACHI"
"2734","VBM / EV - 400c 1st Cut",54583,"ED LEE","BEVAN DUFTY","DENNIS HERRERA"
"2759","VBM / EV - 400c 1st Cut",54584,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
